river_level,rainfall,humidity,soil_moisture,drainage_cap,temp,risk_score,risk_label
48.868,30.6873,68.1214,0.3117,0.3348,32.1542,0,Low
47.9626,44.1433,67.3612,0.4954,0.3113,32.1148,0,Low
45.2377,40.6619,49.7059,0.3788,0.3065,34.7449,0,Low
50.8913,211.3809,87.3531,0.8652,0.7546,27.7186,2,High
47.5634,139.5925,81.1528,0.6611,0.7501,32.809,1,Medium
47.9915,6.3657,56.0502,0.2183,0.1604,35.4266,0,Low
48.7122,52.1286,64.7788,0.3995,0.4078,30.1003,0,Low
46.4568,54.3206,65.6648,0.4275,0.5244,29.7458,0,Low
48.6217,49.2566,74.8708,0.4091,0.3434,33.2834,0,Low
50.5123,164.8481,86.0678,0.7179,0.5231,28.3097,2,High
52.9782,194.73,88.9074,0.8941,0.8634,26.7106,2,High
51.1275,135.7668,73.1784,0.6669,0.5358,27.2079,1,Medium
46.6845,7.3137,57.6005,0.4059,0.1883,32.7846,0,Low
49.5216,97.6635,77.9242,0.5438,0.583,33.2445,1,Medium
54.1072,246.865,97.8616,1.0,0.8026,27.1655,2,High
51.3883,196.0643,80.3464,0.8338,0.8427,27.6869,2,High
44.3373,24.1012,70.3712,0.2638,0.2117,35.2828,0,Low
51.0129,242.0719,89.5869,0.8629,0.7133,23.0229,2,High
45.7757,25.717,65.3919,0.3195,0.3092,34.6044,0,Low
45.2941,46.3895,80.1621,0.4562,0.172,31.8451,0,Low
51.1083,135.8256,76.9237,0.6412,0.5608,32.0561,1,Medium
45.5761,36.7286,65.9797,0.3671,0.1692,34.4982,0,Low
54.9282,143.5655,77.3052,0.7232,0.5811,26.162,2,High
43.2004,3.2401,61.3299,0.2366,0.2263,32.4267,0,Low
49.7334,149.877,88.1084,0.7314,0.6487,28.841,1,Medium
53.1736,210.6671,88.5207,0.8769,0.799,24.7563,2,High
50.038,118.3754,75.101,0.5724,0.5791,32.4971,1,Medium
48.7856,119.141,82.1975,0.6668,0.5383,26.5256,1,Medium
51.8405,124.1751,71.0684,0.6136,0.5173,29.8927,1,Medium
45.9397,29.0167,64.4779,0.3618,0.2866,30.6688,0,Low
55.1552,149.9998,77.3615,0.6804,0.5578,28.2437,2,High
48.9593,123.181,76.0555,0.663,0.6057,27.5915,1,Medium
42.3647,42.6416,61.5331,0.438,0.3216,33.1541,0,Low
53.0409,216.6331,83.1846,0.8821,0.848,24.5052,2,High
50.6828,183.3067,74.6204,0.7173,0.6694,26.2819,2,High
55.064,247.4737,92.3827,1.0,0.9299,27.2286,2,High
45.4953,101.2912,75.3205,0.4994,0.499,30.052,1,Medium
43.3563,13.9856,66.0242,0.3607,0.0948,28.9633,0,Low
45.2076,57.1617,61.3253,0.3547,0.2185,32.3808,0,Low
45.8491,77.6091,71.6268,0.3764,0.3291,34.7236,0,Low
45.4941,33.7051,67.515,0.3478,0.2626,34.3711,0,Low
46.3491,28.3844,65.7748,0.3617,0.3546,35.7118,0,Low
53.529,223.9658,92.644,0.8699,0.8407,24.8196,2,High
52.9174,126.3696,66.8801,0.7131,0.6033,31.2189,1,Medium
47.6544,83.0252,71.0256,0.4858,0.5197,30.7624,1,Medium
45.1389,60.0472,67.9952,0.3771,0.4295,33.2369,0,Low
47.6908,47.1004,69.321,0.4246,0.251,35.4606,0,Low
44.6125,4.5738,67.5778,0.2353,0.266,32.6673,0,Low
55.3402,194.1188,85.881,0.8268,0.7436,23.6408,2,High
44.9253,12.3955,60.0106,0.1924,0.1464,33.6623,0,Low
48.8653,72.9145,70.8607,0.4458,0.359,32.7418,1,Medium
45.8024,55.913,67.9367,0.5153,0.3226,36.0579,0,Low
55.401,189.0654,88.6315,0.8541,0.7442,27.6126,2,High
54.4494,186.6835,88.7811,0.7816,0.702,28.7857,2,High
49.956,160.4863,81.5875,0.7664,0.7374,27.2082,2,High
48.93,137.6152,81.7623,0.6306,0.6997,28.179,1,Medium
46.9947,55.0409,66.6119,0.4207,0.3079,33.4916,0,Low
45.7693,23.7638,56.0747,0.3266,0.1548,37.2252,0,Low
44.3281,63.0822,63.0504,0.4602,0.411,32.5249,0,Low
44.1742,7.2872,49.3453,0.1833,0.2355,35.2401,0,Low
52.4352,145.7589,88.7198,0.7774,0.6514,27.806,1,Medium
46.9515,20.1825,69.2518,0.3591,0.1404,33.064,0,Low
49.0989,40.8792,70.8966,0.4071,0.2484,35.6067,0,Low
54.4246,219.605,89.6628,0.8684,0.81,23.3049,2,High
49.0265,62.7497,73.6683,0.4424,0.3151,30.9653,1,Medium
43.8892,18.1073,67.024,0.2736,0.1484,33.7973,0,Low
43.4926,70.3153,62.5733,0.4813,0.5351,32.4051,0,Low
50.3261,161.3164,78.6531,0.7823,0.5873,28.3675,2,High
46.4441,228.8233,94.7227,0.7956,0.8808,27.4284,2,High
42.4226,15.5869,59.7367,0.3441,0.2633,40.0,0,Low
49.868,110.5418,71.9397,0.6294,0.5525,28.4643,1,Medium
45.7452,4.9681,64.8136,0.291,0.2769,35.3465,0,Low
51.8847,113.8003,71.7905,0.6055,0.461,29.1044,1,Medium
49.1193,193.5541,99.5056,0.7411,0.6885,29.1154,2,High
46.9333,48.4361,74.7524,0.4165,0.3549,36.7452,0,Low
49.2955,58.5166,67.125,0.4677,0.2279,32.5477,0,Low
48.225,73.5462,76.5445,0.4492,0.4973,34.0655,1,Medium
49.3248,25.5879,64.515,0.4256,0.287,32.0419,0,Low
43.481,3.6079,58.4259,0.2388,0.1129,37.3901,0,Low
47.6604,75.9585,80.5245,0.4871,0.4746,35.4114,0,Low
44.6669,16.8135,64.3062,0.3335,0.2401,34.0657,0,Low
44.5137,23.8606,58.868,0.3358,0.198,35.387,0,Low
52.9887,133.0282,80.9242,0.6011,0.6126,27.1852,1,Medium
44.1722,5.7869,69.1974,0.2842,0.034,33.5284,0,Low
48.355,115.8228,76.227,0.5735,0.5331,31.4555,1,Medium
49.7561,81.3036,72.4303,0.4877,0.5006,36.4947,1,Medium
48.0971,78.915,69.5495,0.4823,0.3442,28.2045,1,Medium
50.0792,140.7035,81.4584,0.6421,0.4843,29.7596,1,Medium
55.0108,209.57,84.4509,0.9021,0.8194,29.1443,2,High
53.512,177.0718,80.8124,0.7945,0.6451,31.5774,2,High
52.5474,107.9596,73.4026,0.6497,0.6682,30.2811,1,Medium
47.34,186.0171,86.8808,0.649,0.6296,30.1506,2,High
48.703,119.4781,82.2891,0.5952,0.5039,31.7017,1,Medium
46.3507,128.5243,77.2576,0.5715,0.565,33.4126,1,Medium
52.3432,187.7157,90.4174,0.9163,0.623,27.0959,2,High
52.4128,142.5451,77.7549,0.5985,0.5688,29.4938,1,Medium
48.1316,90.3815,75.5969,0.5539,0.5253,30.1468,1,Medium
51.1806,137.5973,85.2585,0.6879,0.5759,28.9072,1,Medium
46.2071,19.534,62.159,0.3475,0.163,33.6182,0,Low
49.8922,172.897,85.9619,0.7095,0.6283,26.4551,2,High
46.8758,105.4255,71.8279,0.5412,0.3392,34.3763,1,Medium
48.9953,78.9602,73.9866,0.5004,0.3877,31.9682,1,Medium
51.1513,200.5251,74.0663,0.9936,0.8768,26.0184,2,High
53.4088,119.6266,68.618,0.6407,0.4877,29.4134,2,High
51.1787,114.487,78.8922,0.5715,0.5494,27.3265,1,Medium
45.6099,16.0367,54.0654,0.392,0.1459,35.5813,0,Low
54.1389,172.9709,81.7712,0.8122,0.8211,26.3534,2,High
47.2994,0.1958,67.0443,0.3047,0.271,33.7665,0,Low
53.4048,141.7397,84.1631,0.7655,0.5787,31.6053,2,High
47.3994,31.2402,76.3482,0.3588,0.1775,32.6774,0,Low
50.6569,135.0719,79.287,0.6315,0.524,30.5167,1,Medium
54.9558,243.127,93.6241,0.9821,0.9006,24.1724,2,High
53.1363,237.3462,93.2792,0.8926,0.9185,24.4879,2,High
48.8944,96.7785,68.9248,0.4618,0.2844,29.8699,1,Medium
50.2816,104.4881,73.5625,0.5313,0.5528,30.4552,1,Medium
46.1506,17.553,56.1548,0.1855,0.2087,31.52,0,Low
52.3696,212.411,95.603,0.8452,0.6969,28.0285,2,High
47.2612,45.7646,70.0993,0.3628,0.1219,38.7876,0,Low
43.3879,161.9711,76.8736,0.6395,0.6254,29.7118,1,Medium
45.9241,18.1926,59.2218,0.3083,0.2443,32.4271,0,Low
51.0819,109.971,77.3488,0.5915,0.4543,31.9526,1,Medium
50.3494,107.4747,76.402,0.6405,0.5709,27.6135,1,Medium
50.463,169.5286,78.4865,0.7114,0.7948,26.6818,2,High
47.4376,46.3028,66.8129,0.3362,0.2655,32.2718,0,Low
50.2415,107.0253,77.8401,0.4526,0.3976,32.8093,1,Medium
46.6941,63.0514,71.8273,0.4221,0.4729,33.8744,0,Low
51.5056,236.4956,100.0,0.9058,0.8293,22.6849,2,High
44.9337,53.7522,68.7756,0.4359,0.3844,34.4785,0,Low
51.3488,87.1916,66.0026,0.5044,0.3832,30.4017,1,Medium
43.7179,25.8314,58.2937,0.3249,0.329,35.183,0,Low
47.0956,12.4689,68.0265,0.1813,0.0922,32.9829,0,Low
46.0766,14.7007,70.1128,0.2307,0.2088,34.2002,0,Low
45.1067,13.3313,61.692,0.2972,0.2365,32.8168,0,Low
45.3675,11.7037,63.5504,0.3124,0.2044,34.3265,0,Low
47.2795,66.6434,69.7954,0.3552,0.2953,29.9614,0,Low
49.3628,116.6788,74.8445,0.5494,0.6237,28.626,1,Medium
53.8097,229.2561,84.6406,0.9274,0.8934,24.5583,2,High
50.5144,117.607,78.8513,0.6036,0.4557,28.3549,1,Medium
50.281,205.9942,97.7489,0.8444,0.6335,26.0024,2,High
45.92,60.5968,69.3346,0.4492,0.4594,32.7437,0,Low
50.8819,248.9589,93.3445,0.8652,0.7926,27.6951,2,High
52.376,202.313,86.1654,0.8615,0.7674,24.6686,2,High
48.2482,88.1284,74.8226,0.4681,0.4231,29.3996,1,Medium
47.2001,62.9537,74.569,0.4449,0.3794,32.5488,0,Low
49.9622,72.2923,72.7843,0.4681,0.2668,28.837,1,Medium
47.0822,8.1615,51.7943,0.3487,0.1965,35.1622,0,Low
51.1524,194.0005,95.8719,0.8305,0.7361,27.271,2,High
48.0573,55.7213,71.9673,0.374,0.3198,33.8609,0,Low
50.7721,117.9158,75.6077,0.529,0.5446,34.7585,1,Medium
48.5993,6.7982,58.3002,0.3736,0.2372,34.8452,0,Low
44.1972,4.3561,58.3761,0.2077,0.2022,33.7451,0,Low
53.2689,154.9087,86.0004,0.7086,0.5805,30.7281,2,High
47.6157,79.8443,61.3008,0.5119,0.5328,31.7817,0,Low
45.9281,11.5962,64.192,0.2349,0.1734,34.2082,0,Low
48.9473,17.1803,63.808,0.3541,0.2636,37.8872,0,Low
45.0779,140.4957,81.0023,0.5837,0.5641,30.8815,1,Medium
55.0116,104.141,68.7658,0.6386,0.5314,28.9312,2,High
50.5118,142.3454,71.4081,0.7275,0.687,27.4626,1,Medium
43.4077,150.3372,92.2691,0.605,0.5233,26.3159,1,Medium
44.4158,1.0884,60.817,0.2874,0.2462,32.7557,0,Low
49.847,96.7193,83.2205,0.5359,0.5058,33.3879,1,Medium
45.348,16.2315,66.7891,0.2524,0.2203,33.3343,0,Low
49.3925,115.2291,76.6941,0.638,0.5377,26.8194,1,Medium
44.7338,85.0414,73.0653,0.4161,0.314,32.5136,1,Medium
54.7352,237.586,98.6637,0.9651,0.8409,25.8352,2,High
47.6063,14.641,68.0137,0.3394,0.0976,33.5176,0,Low
53.4166,184.3363,88.187,0.7731,0.6792,26.3533,2,High
47.7094,194.4597,92.6882,0.713,0.6984,27.257,2,High
45.9011,18.5935,68.3048,0.2888,0.1259,34.4028,0,Low
45.0949,139.3064,81.1511,0.6174,0.5848,30.231,1,Medium
49.6787,81.6098,68.4064,0.5269,0.5058,28.238,1,Medium
47.1469,66.7474,71.8303,0.3688,0.3592,30.1333,0,Low
51.2049,247.3806,90.8918,1.0,0.8944,24.2093,2,High
49.1475,68.4677,67.6835,0.4892,0.3469,29.5936,1,Medium
44.8882,27.7975,65.8794,0.2883,0.2681,34.8427,0,Low
53.7951,186.634,85.7326,0.815,0.6466,28.8849,2,High
46.5379,19.4865,69.3058,0.3019,0.0607,33.0073,0,Low
45.8,22.4097,59.8353,0.2915,0.3428,35.43,0,Low
54.6168,102.0726,63.6495,0.6902,0.5784,31.3708,2,High
45.3075,37.3909,71.7849,0.4576,0.2351,33.9703,0,Low
48.812,120.7499,77.1426,0.5651,0.4098,24.4145,1,Medium
51.118,205.1548,89.197,0.8046,0.7591,26.404,2,High
45.4402,50.3567,63.1079,0.3673,0.3154,31.7886,0,Low
47.5509,67.1703,59.9857,0.3746,0.4039,32.0305,0,Low
53.9536,114.4399,71.9274,0.6781,0.5089,29.5713,2,High
44.5325,4.3871,63.4642,0.2574,0.2668,32.4269,0,Low
43.4752,2.1206,59.2911,0.2344,0.1594,34.2458,0,Low
47.1466,22.7319,61.5197,0.2382,0.3018,33.2613,0,Low
54.6274,113.3332,67.3701,0.546,0.4778,32.2705,2,High
50.8939,177.5306,93.9107,0.7395,0.6164,27.6175,2,High
44.8389,106.9132,74.6714,0.5317,0.4471,29.581,1,Medium
53.2239,114.902,87.7959,0.5531,0.5415,27.9104,2,High
43.6226,34.5898,66.6764,0.3518,0.2995,39.0704,0,Low
43.6341,76.5846,78.4772,0.3928,0.3747,33.9264,0,Low
50.7754,218.2782,86.97,0.8124,0.7072,26.5985,2,High
46.4659,79.4631,63.553,0.461,0.393,28.9835,0,Low
51.4597,169.0293,82.7316,0.6809,0.5966,25.2029,2,High
48.1095,61.788,71.4504,0.3119,0.2696,35.8706,1,Medium
53.0408,245.636,97.7321,1.0,0.9609,28.3971,2,High
47.4179,96.0054,75.4134,0.5082,0.3908,31.7097,1,Medium
53.3219,101.3655,85.65,0.5749,0.4176,29.3256,2,High
47.7598,70.0602,71.7676,0.4246,0.3895,31.0998,0,Low
49.0801,73.0871,68.6818,0.4416,0.3145,30.3386,1,Medium
46.9345,59.5893,67.1748,0.3985,0.2999,36.7722,0,Low
50.8138,102.2683,70.2909,0.5704,0.6104,30.5011,1,Medium
51.1997,95.1847,74.7917,0.5991,0.4584,32.8166,1,Medium
47.5306,58.2066,73.5567,0.3868,0.3798,34.5782,0,Low
53.9336,110.1847,82.4708,0.5884,0.6729,28.0231,2,High
48.9391,85.3921,70.4708,0.4809,0.429,31.7422,1,Medium
45.5803,19.4463,62.4582,0.4229,0.3025,33.6601,0,Low
54.3197,149.2278,77.6839,0.7485,0.6449,31.6068,2,High
48.3138,85.6324,76.8301,0.519,0.4042,32.7812,1,Medium
54.1296,207.329,82.8532,0.8645,0.7828,26.5986,2,High
48.3744,113.2406,72.2437,0.6529,0.5098,30.7653,1,Medium
49.9747,25.779,42.8204,0.423,0.2147,32.5971,1,Medium
43.6442,12.3761,55.8365,0.202,0.2437,32.6066,0,Low
50.2855,241.2677,90.8222,0.9097,0.7288,23.8364,2,High
50.9517,129.3573,75.5561,0.6237,0.5464,30.8162,1,Medium
47.4946,51.7517,60.7708,0.4262,0.3118,34.7669,0,Low
44.6843,22.3057,57.4735,0.3431,0.175,35.3714,0,Low
46.2847,2.4341,66.6486,0.2082,0.2109,31.7698,0,Low
53.017,163.7131,79.0202,0.7741,0.5881,29.0988,2,High
47.9618,26.0666,54.603,0.3105,0.2167,35.1842,0,Low
48.0284,40.5101,60.4572,0.4574,0.3692,36.7882,0,Low
54.9813,212.6653,84.6254,0.951,0.6759,23.8212,2,High
50.8823,187.26,85.8647,0.6815,0.7544,29.6566,2,High
46.5426,16.5887,64.1205,0.2508,0.2059,37.5241,0,Low
49.97,203.9022,81.7784,0.7403,0.7082,24.6532,2,High
50.2209,182.8518,87.1008,0.7576,0.5964,28.986,2,High
53.426,214.8032,97.0711,0.8999,0.8059,23.019,2,High
44.2187,19.1106,67.7556,0.3183,0.2355,34.1844,0,Low
49.4355,56.3249,70.7816,0.433,0.3808,30.6696,0,Low
52.0541,146.126,82.4963,0.6855,0.565,30.5193,1,Medium
49.0822,124.6102,75.861,0.6182,0.4664,29.9161,1,Medium
43.949,15.9055,69.3211,0.4246,0.2811,33.6651,0,Low
44.1151,32.4832,66.6938,0.2336,0.1946,34.9213,0,Low
45.0519,102.2768,70.2969,0.3967,0.4589,29.2035,1,Medium
45.9865,45.0115,65.5478,0.3403,0.2199,33.2393,0,Low
55.4717,189.8526,83.2009,0.8193,0.7811,28.7971,2,High
47.0837,15.9984,61.5454,0.2768,0.3193,33.6959,0,Low
49.5894,58.5923,74.2803,0.4524,0.3413,32.9187,0,Low
47.5226,102.1023,73.4129,0.4683,0.5391,30.4063,1,Medium
49.878,71.616,66.0533,0.4588,0.4336,34.9966,1,Medium
47.8759,2.2176,65.5139,0.2776,0.2113,37.7355,0,Low
52.4186,172.7001,90.5607,0.7553,0.671,27.9275,2,High
45.1769,9.7393,57.4367,0.2634,0.1604,34.3768,0,Low
46.5915,34.5278,72.2336,0.3434,0.3559,31.5979,0,Low
51.9082,129.4778,82.9394,0.6172,0.6138,34.3347,1,Medium
46.2553,171.8258,81.296,0.6627,0.5693,29.6924,1,Medium
55.0769,236.5163,99.2068,0.9611,0.8694,27.3415,2,High
50.1282,81.2368,65.2137,0.5634,0.3745,34.6033,1,Medium
53.2286,228.985,89.6494,0.8419,0.8438,25.7444,2,High
50.0392,80.1604,65.7477,0.5127,0.4666,31.2577,1,Medium
52.865,143.37,75.1886,0.7133,0.4913,32.248,1,Medium
48.0264,96.2338,77.7282,0.5295,0.4455,30.0678,1,Medium
48.0394,162.3799,82.6599,0.6907,0.6617,28.1421,1,Medium
45.4146,40.3566,60.0945,0.2818,0.2716,34.0083,0,Low
47.8209,56.4443,64.9542,0.4297,0.4667,30.577,0,Low
52.1241,128.3185,74.6414,0.6632,0.4455,31.4703,1,Medium
46.6774,22.5739,64.4146,0.3509,0.3453,35.1967,0,Low
50.7012,158.4149,93.5437,0.7008,0.5652,27.5814,2,High
46.6412,72.351,71.1578,0.4154,0.2193,34.4358,0,Low
54.5162,124.7887,78.8301,0.735,0.5925,27.663,2,High
47.8214,19.7279,70.4677,0.2727,0.2125,33.4711,0,Low
50.396,49.7179,64.2462,0.375,0.3184,35.9995,1,Medium
45.6191,60.2096,75.0937,0.3361,0.3578,32.3275,0,Low
53.4488,216.51,88.1889,0.9065,0.8435,23.3731,2,High
43.753,25.3274,61.7448,0.2506,0.1887,34.4721,0,Low
44.2927,35.4943,63.3207,0.3136,0.3219,33.0176,0,Low
44.3157,47.7009,66.143,0.4181,0.1797,34.1399,0,Low
49.8694,79.3315,70.2317,0.4481,0.3865,34.02,1,Medium
46.945,49.3539,68.7008,0.3066,0.3698,32.8918,0,Low
46.7929,62.4791,66.6256,0.4624,0.3837,27.7563,0,Low
54.801,187.4524,86.7456,0.7978,0.7177,28.6199,2,High
49.595,106.0304,66.786,0.5084,0.4405,28.739,1,Medium
49.9015,206.9088,92.8793,0.8083,0.7806,27.7434,2,High
47.0799,54.8491,73.339,0.3973,0.3093,34.5373,0,Low
49.6802,231.0208,93.4508,0.8248,0.8534,27.8845,2,High
45.9673,42.3857,69.6733,0.3886,0.265,35.0016,0,Low
47.2427,5.8956,56.6382,0.2529,0.2944,34.1468,0,Low
46.6756,114.664,83.6409,0.5032,0.5186,30.1791,1,Medium
47.5071,250.0,95.951,0.7883,0.9634,25.8547,2,High
45.3703,36.5887,57.0968,0.215,0.2105,35.166,0,Low
48.7903,95.1295,79.3951,0.5407,0.5382,29.2162,1,Medium
43.6945,42.6631,69.5615,0.2615,0.1752,35.1359,0,Low
49.6916,117.3129,85.782,0.5879,0.5615,26.6761,1,Medium
46.0506,20.2026,71.1477,0.4049,0.2538,30.0186,0,Low
52.0983,150.9953,87.8484,0.7353,0.6309,25.6569,2,High
50.0364,136.7919,81.5208,0.6488,0.6193,30.5695,1,Medium
55.4889,249.4758,98.4918,1.0,0.951,26.265,2,High
54.0305,246.5915,89.1296,1.0,0.9519,25.5401,2,High
53.2287,188.7754,85.0435,0.7251,0.7197,26.3214,2,High
53.0266,131.3559,93.311,0.6718,0.6022,30.6925,2,High
52.5259,135.7748,70.3701,0.7555,0.5827,28.2277,1,Medium
48.8172,84.5326,73.3858,0.5193,0.3798,30.9672,1,Medium
50.8583,216.4155,90.1009,0.9109,0.8178,24.6703,2,High
50.5945,99.1198,78.1435,0.5339,0.3082,32.3292,1,Medium
44.9322,50.162,68.0158,0.3013,0.32,31.8322,0,Low
49.9468,115.4666,82.2382,0.6904,0.5989,31.1559,1,Medium
46.5912,28.5551,64.0734,0.3403,0.3026,34.0341,0,Low
47.6519,46.1949,70.3386,0.4359,0.2804,36.3539,0,Low
44.6273,17.2416,64.2422,0.3247,0.0888,34.4493,0,Low
49.565,212.9473,88.3546,0.8871,0.838,28.9696,2,High
50.1444,174.5843,82.2716,0.7544,0.6203,29.6338,2,High
46.753,74.4388,76.8107,0.466,0.2986,29.7763,0,Low
44.6462,42.9604,69.1392,0.3672,0.3625,32.1683,0,Low
55.2267,117.1667,81.3844,0.6451,0.433,29.7685,2,High
54.6635,235.7744,99.2824,1.0,0.8595,26.6589,2,High
45.1881,10.6494,58.902,0.2442,0.319,36.1258,0,Low
50.7032,229.805,90.8186,0.9358,0.7936,27.1149,2,High
50.191,52.393,65.631,0.4868,0.2762,31.3141,1,Medium
44.1959,19.483,67.8833,0.169,0.2252,34.1837,0,Low
53.1725,145.6354,80.8433,0.7554,0.6408,28.3381,2,High
49.7171,206.1331,89.7749,0.8207,0.6425,27.4925,2,High
44.4892,114.2109,70.7158,0.5777,0.5054,27.1781,1,Medium
49.0744,33.2662,68.7775,0.4713,0.3904,33.6211,0,Low
45.8416,78.208,75.2348,0.4502,0.4895,28.3458,0,Low
54.9397,156.7795,84.7542,0.7858,0.6311,26.5597,2,High
52.6316,150.7815,81.9235,0.6552,0.6328,32.2331,2,High
46.4836,5.8929,66.0412,0.2721,0.2314,38.1524,0,Low
44.6234,82.9361,71.366,0.5207,0.4927,30.3813,1,Medium
47.2724,120.4321,83.9584,0.5672,0.5047,31.1682,1,Medium
51.7835,104.2514,78.1696,0.6415,0.5916,31.7936,1,Medium
45.3609,53.8805,61.2322,0.378,0.2701,35.5762,0,Low
44.3848,3.3126,59.796,0.2374,0.2325,35.3597,0,Low
52.5247,227.0646,93.4137,0.9296,0.7629,23.8212,2,High
47.947,145.3398,76.8644,0.4913,0.4128,27.5465,1,Medium
50.3529,85.2995,77.3397,0.5471,0.4776,32.3806,1,Medium
47.5687,77.0051,60.9003,0.3548,0.5673,28.2649,0,Low
44.6305,1.8128,64.2728,0.2392,0.1978,31.4966,0,Low
53.4923,112.9613,79.2663,0.5996,0.4912,32.1725,2,High
49.2357,106.5719,64.9826,0.5052,0.5517,36.0216,1,Medium
46.9857,114.2462,76.512,0.622,0.484,29.1825,1,Medium
48.974,82.4616,69.3698,0.5572,0.3085,31.3795,1,Medium
44.8848,24.6787,70.5427,0.2842,0.3006,33.8511,0,Low
45.3717,32.8969,60.4181,0.4478,0.409,34.173,0,Low
46.991,18.6573,66.6079,0.3684,0.2569,32.5429,0,Low
54.2326,152.5172,86.344,0.7394,0.6487,28.6937,2,High
51.7421,197.0758,85.6276,0.7229,0.6684,28.7129,2,High
53.8978,207.702,95.567,0.8698,0.765,25.5355,2,High
49.5974,113.5743,73.8228,0.5536,0.5088,30.4785,1,Medium
49.5889,105.7103,81.4621,0.543,0.4775,32.8421,1,Medium
49.6759,216.3837,100.0,0.8537,0.7914,26.2802,2,High
43.5877,17.8594,67.1515,0.235,0.0,31.2126,0,Low
43.0816,10.2418,64.4947,0.3067,0.224,30.0425,0,Low
44.502,73.2748,67.8929,0.3864,0.2695,29.7852,0,Low
44.1377,7.1011,70.2794,0.1976,0.2068,37.082,0,Low
51.6265,129.4289,82.5612,0.6857,0.6386,29.3018,1,Medium
45.8941,55.5954,65.4812,0.3897,0.3673,33.4706,0,Low
46.7533,108.4563,82.6795,0.5735,0.4086,33.255,1,Medium
45.6153,65.9798,69.7866,0.4205,0.2997,29.8687,0,Low
46.8021,116.9299,79.7544,0.4823,0.4739,35.6505,1,Medium
54.2412,177.0897,82.7405,0.8216,0.7604,27.7072,2,High
46.3749,142.8249,75.3026,0.5622,0.6239,30.3586,1,Medium
50.3099,105.1417,70.2869,0.5828,0.5104,29.3837,1,Medium
48.1532,75.4135,68.651,0.4423,0.316,30.052,1,Medium
54.643,171.9651,86.641,0.7897,0.763,28.1718,2,High
45.0689,101.8557,72.7693,0.4921,0.4495,29.7056,1,Medium
53.3589,226.4326,87.7441,0.9484,0.8096,26.1256,2,High
48.725,48.3678,62.0159,0.3881,0.2791,28.8064,0,Low
46.9114,6.3989,67.2283,0.1486,0.0509,31.9961,0,Low
46.8098,5.9285,60.2175,0.2377,0.2601,33.7283,0,Low
52.4365,109.4626,65.5365,0.624,0.4974,28.3453,1,Medium
47.635,38.8387,65.3987,0.4358,0.26,39.5259,0,Low
49.0631,31.5776,62.3439,0.3954,0.3243,34.1021,0,Low
43.4842,52.1534,68.3238,0.3969,0.3785,33.4479,0,Low
45.4489,32.1591,61.6661,0.3362,0.1439,31.5294,0,Low
46.4705,86.1505,78.4954,0.4839,0.526,30.1596,1,Medium
46.8397,46.1647,65.6961,0.3704,0.4589,32.1463,0,Low
51.0431,165.8032,82.1605,0.7844,0.6741,30.662,2,High
47.8959,121.4605,75.4242,0.6612,0.558,27.3049,1,Medium
47.9916,141.1461,82.1289,0.5793,0.7236,28.6691,1,Medium
49.253,102.8645,76.3757,0.5656,0.3989,31.7683,1,Medium
45.9674,60.1381,66.4651,0.3435,0.2868,27.9723,0,Low
47.9568,21.4319,63.1197,0.4233,0.3105,30.8186,0,Low
49.3641,52.6696,66.1087,0.4441,0.4189,30.0855,0,Low
54.2123,146.112,84.7042,0.7306,0.6141,28.7855,2,High
54.602,162.7224,76.3372,0.7203,0.5846,27.5795,2,High
45.1679,34.156,63.0788,0.3176,0.3538,35.4938,0,Low
48.0551,84.6818,70.8777,0.4892,0.4156,27.1731,1,Medium
44.6997,7.184,67.9792,0.2035,0.1755,33.8833,0,Low
45.485,75.0693,76.3864,0.4393,0.447,34.3481,0,Low
44.9452,4.3098,62.5641,0.211,0.2773,31.6791,0,Low
52.515,240.175,88.6524,0.9539,0.8833,25.1614,2,High
45.8604,189.285,86.7861,0.6622,0.7107,28.9299,2,High
48.8377,85.857,81.4182,0.5152,0.4995,34.3806,1,Medium
46.4775,30.8508,63.5756,0.3307,0.2451,31.2581,0,Low
52.4751,183.4305,86.3234,0.8105,0.6716,28.4074,2,High
49.028,51.0373,68.0773,0.4349,0.3068,33.0403,0,Low
50.3871,116.9326,72.1217,0.6096,0.4523,28.2461,1,Medium
44.4514,19.2146,58.6452,0.2455,0.1359,31.767,0,Low
48.5473,84.0954,67.7233,0.5265,0.5816,29.1067,1,Medium
46.6238,72.0732,68.5989,0.4558,0.3183,39.5427,0,Low
49.322,91.066,74.9603,0.5589,0.4688,33.7164,1,Medium
45.335,10.6322,62.3382,0.2737,0.1974,34.7118,0,Low
53.23,227.7183,94.4174,0.9039,0.9,24.2029,2,High
45.0468,31.7402,75.2457,0.2706,0.2528,34.8538,0,Low
43.8689,11.4252,74.5738,0.2221,0.2866,32.1091,0,Low
48.285,78.2672,71.4266,0.4573,0.3847,32.52,1,Medium
49.802,196.1494,92.0769,0.8344,0.7598,28.8273,2,High
52.3866,122.4082,80.4327,0.5854,0.573,29.7817,1,Medium
49.5109,202.3582,93.7149,0.73,0.7376,25.7055,2,High
45.8397,13.5423,67.1044,0.2859,0.2497,33.428,0,Low
48.19,137.2433,76.573,0.5828,0.5692,31.4489,1,Medium
54.6741,207.5397,98.9622,0.8667,0.6761,26.6028,2,High
45.5383,10.69,69.1521,0.2561,0.2518,37.8821,0,Low
